symbol,title,content,published_at,source,sentiment_score,confidence,impact,category,id
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-09-22 10:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20220922_4
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-09-23 10:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20220923_5
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-09-27 16:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20220927_6
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-09-27 09:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20220927_7
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-09-29 15:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20220929_8
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-09-30 17:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20220930_9
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 4 млрд руб.,2022-10-03 13:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221003_10
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-10-03 16:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221003_11
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 13% и программу выкупа акций.,2022-10-04 14:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221004_12
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-10-05 14:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221005_13
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-10-07 12:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221007_14
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 13%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 13%.",2022-10-07 13:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20221007_15
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 3 млрд руб.,2022-10-08 10:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221008_16
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2022-10-08 16:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221008_17
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-10-09 13:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221009_18
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 6 млрд руб.,2022-10-12 17:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221012_19
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-10-14 13:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221014_20
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-10-14 17:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221014_21
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-10-16 09:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221016_22
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 23% и программу выкупа акций.,2022-10-16 13:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221016_23
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-10-18 15:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221018_24
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-10-19 09:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221019_25
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 8 млн руб.,2022-10-23 09:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20221023_26
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-10-24 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221024_27
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-10-25 11:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221025_28
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-10-26 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221026_29
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-10-27 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221027_30
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-10-29 16:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221029_31
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-10-29 15:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221029_32
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-10-31 12:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221031_33
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-10-31 10:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221031_34
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-01 17:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221101_35
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-11-04 11:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221104_36
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-04 11:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221104_37
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-11-04 09:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221104_38
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 22% из-за неблагоприятных условий на рынке.,2022-11-05 13:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20221105_39
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-11-05 15:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221105_40
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 9% и программу выкупа акций.,2022-11-06 17:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221106_41
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2022-11-06 14:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221106_42
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 21%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 21%.",2022-11-08 10:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20221108_43
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-11-08 17:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221108_44
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-11-08 11:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221108_45
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 10% из-за неблагоприятных условий на рынке.,2022-11-09 11:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20221109_46
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 17%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 17%.",2022-11-09 15:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20221109_47
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 19% и программу выкупа акций.,2022-11-10 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221110_48
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-11-11 13:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221111_49
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-11-12 09:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221112_50
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-11-13 17:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221113_51
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-14 09:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221114_52
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-11-15 14:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221115_53
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-11-19 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221119_54
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 21% и программу выкупа акций.,2022-11-21 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221121_55
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 5 млн руб.,2022-11-24 14:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20221124_56
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-25 10:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221125_57
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 21% и программу выкупа акций.,2022-11-26 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221126_58
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-11-27 13:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221127_59
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-28 17:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221128_60
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-11-28 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221128_61
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-11-29 16:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221129_62
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 9% из-за неблагоприятных условий на рынке.,2022-11-30 15:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20221130_63
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-12-02 10:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221202_64
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-12-02 17:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221202_65
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-12-03 16:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221203_66
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-12-03 09:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221203_67
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 6 млрд руб.,2022-12-04 14:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221204_68
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-12-04 12:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221204_69
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-12-06 13:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221206_70
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2022-12-07 11:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20221207_71
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-12-07 10:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221207_72
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-12-08 09:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221208_73
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2022-12-09 17:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20221209_74
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-12-10 15:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221210_75
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 13%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 13%.",2022-12-11 09:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20221211_76
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 10%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 10%.",2022-12-13 10:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20221213_77
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-12-13 11:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221213_78
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 6% и программу выкупа акций.,2022-12-15 10:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221215_79
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 11% и программу выкупа акций.,2022-12-17 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221217_80
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 9 млн руб.,2022-12-18 17:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20221218_81
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 16% и программу выкупа акций.,2022-12-19 14:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221219_82
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 1 млрд руб.,2022-12-19 17:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221219_83
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 15% и программу выкупа акций.,2022-12-20 15:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20221220_84
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 3 млрд руб.,2022-12-20 09:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221220_85
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2022-12-25 13:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20221225_86
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-12-26 15:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221226_87
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 7 млрд руб.,2022-12-27 09:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20221227_88
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-12-28 14:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221228_89
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2022-12-29 11:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20221229_90
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-12-31 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221231_91
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2022-12-31 11:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20221231_92
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-01-02 16:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20230102_93
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 9% из-за неблагоприятных условий на рынке.,2023-01-02 14:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20230102_94
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-04 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230104_95
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 23% из-за неблагоприятных условий на рынке.,2023-01-06 15:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20230106_96
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-08 16:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230108_97
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-01-09 11:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230109_98
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-01-10 12:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20230110_99
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 6% и программу выкупа акций.,2023-01-13 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20230113_100
IRAO,IRAO: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг IRAO с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-01-14 11:00:00,Financial News,-0.6,0.7,medium,very_negative,IRAO_20230114_101
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 13% из-за неблагоприятных условий на рынке.,2023-01-17 11:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20230117_102
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 19% и программу выкупа акций.,2023-01-17 16:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20230117_103
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-01-18 16:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230118_104
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-01-18 14:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230118_105
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-01-18 10:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20230118_106
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2023-01-19 09:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20230119_107
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 7 млрд руб.,2023-01-21 17:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20230121_108
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 1 млрд руб.,2023-01-22 14:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20230122_109
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2023-01-24 09:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20230124_110
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 1 млрд руб.,2023-01-25 14:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20230125_111
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-25 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230125_112
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-26 16:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230126_113
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-27 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230127_114
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 6 млн руб.,2023-01-27 16:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20230127_115
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2023-01-29 12:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20230129_116
IRAO,IRAO: Плановые корпоративные события,Компания IRAO провела плановое собрание акционеров.,2023-01-30 10:00:00,Financial News,0.0,0.3,low,neutral,IRAO_20230130_117
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-01-31 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230131_118
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 7 млн руб.,2023-02-01 14:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20230201_119
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-02-01 09:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230201_120
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-02-02 11:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20230202_121
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-02-03 17:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20230203_122
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-02-04 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230204_123
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 7 млн руб.,2023-02-05 10:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20230205_124
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 19% и программу выкупа акций.,2023-02-05 11:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20230205_125
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-02-06 12:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230206_126
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-02-06 11:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230206_127
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-02-06 14:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230206_128
IRAO,IRAO: Регуляторные проблемы и штрафы,На IRAO наложены штрафы регулятором за нарушения в отчетности на сумму 6 млн руб.,2023-02-07 11:00:00,Financial News,-0.8,0.85,high,very_negative,IRAO_20230207_129
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 13% из-за неблагоприятных условий на рынке.,2023-02-07 11:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20230207_130
IRAO,IRAO: Стабильные результаты в квартале,"Компания IRAO показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-02-08 09:00:00,Financial News,0.6,0.7,medium,very_positive,IRAO_20230208_131
IRAO,IRAO: Обычные торговые сессии,Торги IRAO прошли в обычном режиме без значительных изменений.,2023-02-08 17:00:00,Financial News,0.1,0.4,low,neutral,IRAO_20230208_132
IRAO,IRAO: Крупные инвестиции и расширение бизнеса,IRAO объявила о планах крупных инвестиций в развитие новых направлений на сумму 6 млрд руб.,2023-02-09 13:00:00,Financial News,0.8,0.85,high,very_positive,IRAO_20230209_133
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-02-09 13:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230209_134
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 22% и программу выкупа акций.,2023-02-10 15:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20230210_135
IRAO,IRAO: Новые контракты и партнерства,"IRAO подписала крупные контракты, что укрепит позиции компании на рынке.",2023-02-13 17:00:00,Financial News,0.5,0.6,medium,positive,IRAO_20230213_136
IRAO,IRAO: Рекордная прибыль превышает прогнозы на 11%,"Компания IRAO показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 11%.",2023-02-15 13:00:00,Financial News,0.9,0.95,very_high,very_positive,IRAO_20230215_137
IRAO,IRAO: Повышение дивидендов и выкуп акций,Совет директоров IRAO одобрил повышение дивидендных выплат на 15% и программу выкупа акций.,2023-02-15 12:00:00,Financial News,0.7,0.8,high,very_positive,IRAO_20230215_138
IRAO,IRAO: Снижение прибыли и убытки,Компания IRAO показала снижение прибыли на 14% из-за неблагоприятных условий на рынке.,2023-02-18 12:00:00,Financial News,-0.7,0.8,high,very_negative,IRAO_20230218_139
